query_id,query_text,num_joins,num_filters,num_tables,query_length,has_groupby,has_orderby,uses_index,estimated_rows,estimated_filtered_rows,execution_time
129,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category LIMIT 50",2,0,3,192,1,0,1,50000.0,50000.0,67.4274
130,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Garden' AND C.city = 'Aaronbury' AND P.price >= 745.65 AND C.state = 'Louisiana',2,4,3,203,0,0,1,50000.0,314.00000000000006,0.1691
131,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id LIMIT 500,2,0,3,112,0,0,1,50000.0,50000.0,2.1125
132,SELECT * FROM Customers WHERE email LIKE '%joseph.newman.1335%' ORDER BY created_at DESC LIMIT 500,0,1,1,98,0,1,0,10000.0,1111.0,3.7657
133,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date",0,0,1,97,1,0,1,50000.0,50000.0,24.8418
134,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Electronics' OR P.price >= 1089.31 OR O.order_date >= '2026-04-07' ORDER BY C.last_name ASC LIMIT 250,2,3,3,224,0,1,1,50000.0,50000.0,85.484
135,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 3.4 AND O.status = 'Completed' AND P.category = 'Electronics'",1,3,2,215,0,0,1,50000.0,250.0,25.9485
136,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Washington' OR O.order_date >= '2025-04-13' OR C.city = 'Abigailbury' OR P.price >= 1549.9 ORDER BY C.last_name DESC",2,4,3,324,0,1,1,50000.0,50000.0,150.9995
137,SELECT * FROM Customers WHERE city = 'Alanside' AND country = 'Monaco' LIMIT 250,0,2,1,80,0,0,1,1.0,0.1,2.8577
138,"SELECT state, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY state ORDER BY COUNT(*) DESC",0,0,1,113,1,1,0,10000.0,10000.0,5.8373
139,"SELECT phone, first_name FROM Customers WHERE email LIKE '%don.peterson.6278%' OR city = 'Alexanderside'",0,2,1,104,0,0,0,10000.0,2381.0,3.2125
140,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 2,1,1,2,83,0,0,1,50000.0,16665.0,106.9275
141,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 618.89 OR C.state = 'Oregon' LIMIT 500",2,2,3,246,0,0,1,50000.0,50000.0,6.6296
142,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id",2,0,3,190,0,0,1,50000.0,50000.0,74.3007
143,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.price <= 1953.71 OR O.status = 'Cancelled' OR P.rating >= 3.9",1,3,2,205,0,0,1,50000.0,50000.0,97.9154
144,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2025-04-06' AND O.status = 'Refunded' AND C.city = 'Allenbury'",1,3,2,217,0,0,1,50000.0,2500.0,3.2249
145,"SELECT customer_id, product_id FROM Orders",0,0,1,42,0,0,0,50000.0,50000.0,19.229
146,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Alexmouth' AND C.state = 'Connecticut'",2,2,3,245,0,0,1,50000.0,5000.0,0.9368
147,SELECT * FROM Customers WHERE email LIKE '%allen.lester.6613%' ORDER BY country DESC LIMIT 10,0,1,1,93,0,1,0,10000.0,1111.0,4.5488
148,"SELECT id, customer_id, quantity FROM Orders WHERE total_amount > 842.5",0,1,1,71,0,0,0,50000.0,16665.0,17.2462
149,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2025-03-15' AND C.city = 'Adamsbury' AND O.total_amount > 428.89 LIMIT 50,1,3,2,160,0,0,1,50000.0,8330.0,0.783
150,SELECT * FROM Orders WHERE status = 'Shipped' OR total_amount > 935.57 OR order_date >= '2025-03-16',0,3,1,100,0,0,0,50000.0,30000.0,62.6035
151,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Pending'",1,1,2,162,0,0,1,50000.0,5000.0,17.5264
152,SELECT * FROM Orders WHERE order_date >= '2024-07-17' AND status = 'Shipped' ORDER BY product_id DESC,0,2,1,101,0,1,0,50000.0,2500.0,16.8238
153,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category",2,0,3,183,1,0,1,50000.0,50000.0,71.6895
154,SELECT * FROM Customers ORDER BY id ASC LIMIT 500,0,0,1,49,0,1,1,500.0,500.0,0.7883
155,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id,2,0,3,102,0,0,1,50000.0,50000.0,177.7362
156,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category",0,0,1,106,1,0,1,4825.0,4825.0,16.9602
157,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id,1,0,2,61,0,0,1,50000.0,50000.0,131.8214
158,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Cancelled' OR O.order_date >= '2025-10-03' ORDER BY C.last_name ASC LIMIT 50,2,2,3,197,0,1,1,50000.0,20000.0,77.4325
159,"SELECT description, rating, category, stock_quantity FROM Products WHERE price >= 1330.96 AND rating >= 4.3 AND category = 'Home & Kitchen' ORDER BY stock_quantity ASC",0,3,1,167,0,1,1,557.0,61.938399999999994,0.5321
160,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Cancelled' ORDER BY C.last_name ASC",2,1,3,244,0,1,1,50000.0,5000.0,19.5605
161,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id,2,0,3,102,0,0,1,50000.0,50000.0,190.5883
162,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 3.8 OR O.quantity >= 2 ORDER BY O.order_date DESC",1,2,2,203,0,1,1,50000.0,50000.0,101.692
163,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category LIMIT 500",0,0,1,116,1,0,1,4825.0,4825.0,6.1766
164,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id LIMIT 500",1,0,2,141,0,0,1,50000.0,50000.0,1.465
165,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 406.93 OR P.category = 'Sports' OR C.city = 'Alexstad' OR O.order_date >= '2025-11-02' ORDER BY O.order_date ASC,2,4,3,232,0,1,1,50000.0,50000.0,174.9126
166,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category ORDER BY AVG(price) DESC",0,0,1,131,1,1,1,4825.0,4825.0,14.4289
167,"SELECT C.id, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.id ORDER BY SUM(O.total_amount) DESC",1,0,2,148,1,1,1,50000.0,50000.0,45.419
168,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2025-11-12' OR O.total_amount > 1689.12,1,2,2,126,0,0,1,50000.0,27775.0,99.8648
169,SELECT * FROM Customers WHERE state = 'Ohio' OR country = 'Morocco' OR city = 'Aaronton' ORDER BY first_name ASC,0,3,1,112,0,1,0,10000.0,3057.0000000000005,10.1975
170,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 3.0 AND P.category = 'Beauty' LIMIT 100,1,2,2,119,0,0,1,50000.0,2500.0,1.8525
171,"SELECT id, rating FROM Products",0,0,1,31,0,0,0,4825.0,4825.0,3.646
172,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.state = 'Oregon' OR C.city = 'Adamhaven' OR O.total_amount > 842.5 ORDER BY C.last_name DESC,1,3,2,164,0,1,1,50000.0,50000.0,203.3144
173,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 4 OR O.status = 'Completed'",1,2,2,183,0,0,1,50000.0,20000.0,76.4006
174,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 1547.95,1,1,2,94,0,0,1,50000.0,16665.0,75.5498
175,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2026-03-30',1,1,2,98,0,0,1,50000.0,25000.0,112.0082
176,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'New Hampshire' AND P.category = 'Beauty'",2,2,3,248,0,0,1,50000.0,492.0,40.0324
177,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id LIMIT 250,2,0,3,112,0,0,1,50000.0,50000.0,1.3588
178,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2025-07-11' AND P.price >= 1330.96 AND P.category = 'Garden' AND C.state = 'Alabama'",2,4,3,298,0,0,1,50000.0,125.0,18.3406
179,"SELECT total_amount, quantity, customer_id, order_date FROM Orders WHERE order_date >= '2024-07-07' AND total_amount > 107.43 AND status = 'Shipped' ORDER BY order_date DESC",0,3,1,173,0,1,0,50000.0,835.0,13.3735
180,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.status = 'Shipped' OR O.total_amount > 591.56 OR C.city = 'Alanfurt' LIMIT 500,1,3,2,150,0,0,1,50000.0,50000.0,1.6301
181,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Cancelled' LIMIT 10",2,1,3,228,0,0,1,50000.0,5000.0,0.3064
182,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 547.86 AND C.city = 'Aliciaville' AND O.status = 'Cancelled' ORDER BY C.city DESC,1,3,2,168,0,1,1,50000.0,1665.0000000000002,0.1213
183,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Alexisland' OR O.status = 'Pending' OR O.total_amount > 618.89 LIMIT 500",1,3,2,220,0,0,1,50000.0,50000.0,1.0305
184,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 2 AND P.category = 'Garden'",1,2,2,183,0,0,1,50000.0,1623.171,25.4012
185,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.state = 'Minnesota' AND O.total_amount > 1857.57 AND O.status = 'Cancelled' ORDER BY O.total_amount DESC LIMIT 50,1,3,2,185,0,1,1,50000.0,166.50000000000003,10.2476
186,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 151.0 OR O.order_date <= '2025-12-17' OR C.state = 'Rhode Island' ORDER BY C.city ASC,1,3,2,172,0,1,1,50000.0,50000.0,230.6711
187,"SELECT email, phone, first_name FROM Customers WHERE city = 'Alexisview' AND state = 'Idaho' AND country = 'Saint Lucia' ORDER BY created_at DESC",0,3,1,145,0,1,1,1.0,0.05,6.9479
188,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Aaronfort' OR C.state = 'New Jersey' OR O.order_date <= '2025-07-10' LIMIT 500,1,3,2,158,0,0,1,50000.0,50000.0,1.5752
189,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category",0,0,1,106,1,0,1,4825.0,4825.0,4.0266
190,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Toys' OR O.status = 'Cancelled',2,2,3,154,0,0,1,50000.0,50000.0,43.6714
191,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category",0,0,1,106,1,0,1,4825.0,4825.0,4.6555
192,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category",0,0,1,106,1,0,1,4825.0,4825.0,2.7684
193,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2025-05-01' OR P.price >= 1442.32 ORDER BY P.price ASC LIMIT 50",2,2,3,277,0,1,1,50000.0,50000.0,92.8321
194,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id LIMIT 250,2,0,3,112,0,0,1,50000.0,50000.0,1.3201
195,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Clothing' OR O.order_date >= '2025-02-18'",2,2,3,252,0,0,1,50000.0,50000.0,60.0945
196,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 1280.4 ORDER BY O.order_date DESC",1,1,2,188,0,1,1,50000.0,16665.0,60.8618
197,SELECT * FROM Products WHERE price >= 26.48 OR category = 'Electronics' LIMIT 500,0,2,1,81,0,0,0,4825.0,1930.0,3.1987
198,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Cancelled'",2,1,3,219,0,0,1,50000.0,5000.0,12.2063
199,SELECT * FROM Orders WHERE quantity > 1 OR order_date >= '2025-10-07' OR total_amount > 519.6,0,3,1,93,0,0,0,50000.0,35185.0,64.2573
200,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 227.26 LIMIT 500",2,1,3,224,0,0,1,50000.0,46125.0,3.7006
201,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Beauty' AND P.price >= 1523.12 AND O.order_date >= '2026-02-26' LIMIT 100,2,3,3,196,0,0,1,15298.0,764.9000000000001,7.2935
202,SELECT * FROM Orders WHERE order_date >= '2024-12-20' LIMIT 250,0,1,1,63,0,0,1,25000.0,25000.0,1.1451
203,"SELECT city, last_name, email FROM Customers WHERE email LIKE '%gary.davis.1589%' AND city = 'Alexisport'",0,2,1,105,0,0,1,1.0,0.11109999999999999,0.1278
204,"SELECT total_amount, status, quantity FROM Orders WHERE order_date >= '2025-08-13' AND total_amount > 818.54 AND status = 'Shipped' ORDER BY product_id ASC",0,3,1,155,0,1,0,50000.0,835.0,9.2573
205,"SELECT state, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY state ORDER BY COUNT(*) DESC",0,0,1,113,1,1,0,10000.0,10000.0,5.9517
206,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Abigailside' LIMIT 10,2,1,3,140,0,0,1,50000.0,2500.0,33.6149
207,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id LIMIT 50,2,0,3,111,0,0,1,50000.0,50000.0,0.5117
208,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.status = 'Pending',1,1,2,90,0,0,1,50000.0,5000.0,12.81
209,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Allisonberg' ORDER BY C.last_name DESC",1,1,2,186,0,1,1,100000.0,100000.0,5.658
210,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category ORDER BY SUM(O.total_amount) DESC",2,0,3,217,1,1,1,50000.0,50000.0,68.7728
211,SELECT * FROM Products ORDER BY id DESC,0,0,1,39,0,1,1,4825.0,4825.0,8.7409
212,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Mississippi' OR P.price >= 1006.87 OR P.category = 'Electronics' OR O.status = 'Pending' ORDER BY O.total_amount ASC LIMIT 100",2,4,3,334,0,1,1,50000.0,50000.0,18.5197
213,SELECT * FROM Products WHERE rating >= 3.7 OR stock_quantity < 171 OR category = 'Electronics' LIMIT 250,0,3,1,104,0,0,0,4825.0,2895.0,0.5125
214,SELECT * FROM Products WHERE price >= 107.43 OR stock_quantity < 389 OR rating >= 2.6,0,3,1,85,0,0,0,4825.0,3395.3525,9.0707
215,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date ORDER BY SUM(total_amount) DESC",0,0,1,129,1,1,1,50000.0,50000.0,26.3742
216,"SELECT first_name, last_name FROM Customers WHERE country = 'Saint Lucia' OR city = 'Alanshire' OR state = 'West Virginia' LIMIT 250",0,3,1,132,0,0,0,10000.0,3057.0000000000005,2.609
217,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 3 OR P.category = 'Clothing' OR P.rating >= 3.2 ORDER BY P.price ASC LIMIT 500",1,3,2,234,0,1,1,50000.0,50000.0,42.3202
218,SELECT * FROM Orders WHERE order_date >= '2025-08-24',0,1,1,53,0,0,0,50000.0,25000.0,36.993
219,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2026-02-18' ORDER BY O.total_amount ASC",2,1,3,253,0,1,1,50000.0,16470.0,22.2665
220,"SELECT C.city, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.city",1,0,2,118,1,0,1,50000.0,50000.0,51.4122
221,"SELECT price, description FROM Products WHERE price >= 935.57",0,1,1,61,0,0,0,4825.0,2595.8499999999995,2.6139
222,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'North Carolina' OR O.status = 'Shipped' OR C.city = 'Aarontown' OR O.order_date >= '2026-03-03'",2,4,3,303,0,0,1,50000.0,50000.0,63.6842
223,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id,1,0,2,61,0,0,1,50000.0,50000.0,132.4303
224,SELECT * FROM Customers WHERE state = 'Oklahoma' OR country = 'Monaco',0,2,1,70,0,0,0,10000.0,1900.0,9.8137
225,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category LIMIT 25",2,0,3,192,1,0,1,50000.0,50000.0,73.1645
226,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2025-04-05' OR O.status = 'Cancelled' OR C.city = 'Alexstad',1,3,2,147,0,0,1,50000.0,50000.0,59.5549
227,SELECT * FROM Orders WHERE status = 'Pending' ORDER BY id ASC,0,1,1,61,0,1,1,50000.0,5000.0,13.6918
228,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Health' AND C.state = 'Pennsylvania',2,2,3,159,0,0,1,50000.0,506.5,34.9714
229,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2024-12-03',2,1,3,137,0,0,1,50000.0,25000.0,138.6233
